Stock_Code,Start_Price,End_Price,Simple_Return,Log_Return
A3D.AX,0.0700000002980232,0.0750000029802322,0.07142860944173741,0.06899290696590568
ACP.AX,0.0219999998807907,0.0179999992251396,-0.18181821260570552,-0.2006707330913475
ATR.AX,0.7699999809265137,0.8199999928474426,0.06493508202528228,0.06291384145870009
BOL.AX,0.1500000059604644,0.1400000005960464,-0.06666669978035675,-0.06899290696590576
BRE.AX,3.259999990463257,2.8299999237060547,-0.13190186135433016,-0.1414505077570803
CBA.AX,121.2588577270508,135.38999938964844,0.11653698482304954,0.11023191743062305
CCO.AX,0.0130000002682209,0.0099999997764825,-0.23076926383394306,-0.26236430745161793
CE1.AX,0.0036999892909079,0.0089999996125698,1.432439368050546,0.8888946089916446
COV.AX,0.324999988079071,0.3799999952316284,0.16923079744598693,0.15634609452212994
DRO.AX,1.350000023841858,1.3650000095367432,0.011111100318500725,0.011049825512574631
DXN.AX,0.0469999983906745,0.0790000036358833,0.6808511987429787,0.5193003310217698
EGL.AX,0.3100000023841858,0.4099999964237213,0.32258062345304317,0.2795848458056088
EQT.AX,32.50704574584961,31.649999618530273,-0.02636493435976909,-0.02671872148222172
EVO.AX,0.7022467851638794,0.8149999976158142,0.16056066732384147,0.14890322224993116
FGG.AX,1.284863352775574,1.3600000143051147,0.05847832873996279,0.056832337826241384
FHE.AX,0.4699999988079071,0.2199999988079071,-0.5319148949661531,-0.7591051512339789
FPH.AX,28.58872985839844,32.11000061035156,0.12316989140105804,0.11615494784131832
FSF.AX,3.67913818359375,4.650000095367432,0.2638829702300967,0.23418870459496136
GDG.AX,2.331428527832031,2.8299999237060547,0.21384802918991466,0.1937955029150038
GMG.AX,34.70965576171875,36.9900016784668,0.06569773933808466,0.06362973894955609
GNC.AX,9.084481239318848,9.199999809265137,0.012716033739638238,0.012635863895562194
HMC.AX,7.415341377258301,8.199999809265137,0.10581555077332803,0.1005831177395509
HUB.AX,44.33357238769531,58.369998931884766,0.31660941783444535,0.27505980917389505
HYT.AX,0.0309999994933605,0.0540000014007091,0.7419355575239502,0.554996884361395
IFT.AX,10.25765800476074,11.40999984741211,0.11233966292467043,0.1064656014577305
JAT.AX,0.6650000214576721,0.7900000214576721,0.1879699187467716,0.17224589969964735
LTP.AX,0.6399999856948853,1.6649999618530271,1.601562498544808,0.9561122255014736
MFF.AX,3.574329853057861,3.839999914169311,0.07432723672219782,0.07169463936367015
MYS.AX,3.616915702819824,3.6700000762939458,0.014676696344550091,0.014570035984726845
NAB.AX,34.0603141784668,37.349998474121094,0.09658408546724627,0.09219997126828187
NGI.AX,2.072654724121094,1.7400000095367432,-0.16049692730438386,-0.1749451423216077
OIL.AX,0.135000005364418,0.1949999928474426,0.4444443340654771,0.36772470370910626
PGF.AX,2.252770185470581,2.2799999713897705,0.01208724533679028,0.012014777956440655
PME.AX,122.7422180175781,178.25,0.45223055994044814,0.3731006916349242
QUB.AX,3.64114785194397,3.950000047683716,0.08482275598197771,0.08141661510600685
RC1.AX,0.0260000005364418,0.0089999996125698,-0.6538461758892916,-1.0608720243654404
RPL.AX,3.300236225128174,3.609999895095825,0.09386105988689365,0.0897136940028198
SUM.AX,0.2549999952316284,0.2349999994039535,-0.07843135765358737,-0.08167801485113868
TNE.AX,18.03000068664551,23.86000061035156,0.3233499557226429,0.2801663669515789
URW.AX,6.650000095367432,6.400000095367432,-0.03759398442327192,-0.038318863741942544
VBC.AX,0.1400000005960464,0.135000005364418,-0.035714251502436,-0.03636760869192023
VGL.AX,2.069999933242798,2.440000057220459,0.1787440270097161,0.16444948772869689
WAA.AX,0.8803260922431946,0.8999999761581421,0.02234840485622287,0.0221023386340044
WCN.AX,0.0189999993890523,0.0199999995529651,0.05263158926673417,0.05129330419094794
BEN.AX,10.7765645980835,11.649999618530272,0.08104948590036785,0.07793231550047766
GDC.AX,2.065690755844116,3.2100000381469727,0.5539596278220503,0.44080627208549183
SNL.AX,22.74649238586425,30.5,0.34086607651886347,0.29331573094462615
WGB.AX,2.220262050628662,2.2899999618530273,0.031409765889850304,0.030926571166441496
GVF.AX,1.149843215942383,1.2100000381469729,0.05231741281813521,0.05099479201737907
QRI.AX,1.566253423690796,1.625,0.03750770815285486,0.03682140264003763
PSQ.AX,1.866890072822571,1.8049999475479128,-0.03315145662598434,-0.03371342105540901
PXA.AX,14.80000019073486,14.800000190734863,2.4004821844695524e-16,2.2204460492503128e-16
ALQ.AX,14.20440673828125,14.420000076293944,0.015177919217960988,0.015063887002188914
TCF.AX,5.024462223052979,5.880000114440918,0.1702745196217425,0.15723835344318104
DUI.AX,4.984550952911377,5.289999961853027,0.06127914266043237,0.05947491895936908
ANZ.AX,28.04658508300781,30.479999542236328,0.08676330654967396,0.08320383516392993
LSF.AX,3.117236852645874,3.130000114440918,0.004094415149817903,0.004086055841990986
LGI.AX,2.986071586608887,2.7899999618530273,-0.06566206437754137,-0.06791709075111264
PMC.AX,1.395209074020386,1.4249999523162842,0.021352268165841164,0.021127502365251922
PL8.AX,1.183017134666443,1.2400000095367432,0.04816741296512721,0.04704331833667743
VG1.AX,1.904999971389771,2.0399999618530273,0.07086613779042143,0.06846779559645717
KAT.AX,1.199979186058044,1.1699999570846558,-0.02498312414223667,-0.02530049956201655
FGX.AX,1.138499975204468,1.2699999809265137,0.11550286217479191,0.10930530070947309
TRA.AX,4.23835563659668,4.300000190734863,0.014544450589729892,0.014439694592210497
AMC.AX,14.99050140380859,16.34000015258789,0.09002358976707994,0.0861993379950147
PBH.AX,0.5299999713897705,0.699999988079071,0.32075476578522266,0.27820336544890495
EZZ.AX,1.048364758491516,4.53000020980835,3.3210153461535015,1.463490408471724
RG8.AX,2.058786392211914,2.140000104904175,0.03944737200492497,0.03868919885239045
AUI.AX,10.03662109375,11.010000228881836,0.09698275206762345,0.09256345835054892
LCE.AX,0.5053437352180481,0.7200000286102295,0.4247728396188794,0.354012390219594
GCI.AX,1.950838565826416,2.049999952316284,0.050830134398056316,0.04958045599519169
QBE.AX,17.81131935119629,16.540000915527344,-0.07137699406773916,-0.07405242884615285
DJW.AX,2.914303779602051,3.180000066757202,0.09116972946157051,0.0872502671262151
ELS.AX,0.4950000047683716,0.4250000119209289,-0.14141412560227795,-0.15246857522810325
NWS.AX,41.76956558227539,40.34000015258789,-0.03422504902215515,-0.03482444191357661
KSL.AX,0.9334518909454346,1.0199999809265137,0.09271831876993682,0.08866846213778976
AIQ.AX,1.365304946899414,1.399999976158142,0.02541192671829095,0.02509441158350554
IGNDA.AX,0.699999988079071,0.800000011920929,0.14285717934978315,0.13353142455558228
TDO.AX,0.0850000008940696,0.0700000002980232,-0.17647059339140486,-0.19415602070194904
MQG.AX,191.0513916015625,232.3699951171875,0.2162695763127175,0.19578845002078915
AAC.AX,1.519999980926514,1.4500000476837158,-0.046052588237619395,-0.047146732992035055
BGA.AX,4.444931507110596,5.260000228881836,0.18337036700506357,0.16836661039012027
BWP.AX,3.614201307296753,3.75,0.03757363831092682,0.03688494728922127
WAR.AX,1.060603141784668,1.1950000524520874,0.12671743593109755,0.11930848128888544
WBC.AX,26.12957191467285,31.719999313354492,0.21395021001252534,0.19387967862698935
OFX.AX,2.109999895095825,2.1600000858306885,0.023696774038271945,0.02342036366214711
ALL.AX,45.97000122070312,58.599998474121094,0.2747443314778489,0.24274563417159872
GFL.AX,3.099999904632568,3.2799999713897705,0.0580645394498931,0.05644133294600905
NXT.AX,17.69000053405762,17.5,-0.010740561239205323,-0.010798657432028383
KKC.AX,2.228387832641602,2.299999952316284,0.03213629092104263,0.031630723185548375
COS.AX,1.132811784744263,0.9449999928474426,-0.16579258304522282,-0.1812732061598281
MAH.AX,0.2799705862998962,0.324999988079071,0.16083618773773845,0.149140596927673
MXT.AX,1.99465548992157,2.059999942779541,0.03275976888647589,0.03223460635092051
RYD.AX,1.085686326026917,1.2400000095367432,0.14213468458660533,0.13289904174612174
FRI.AX,0.7608333230018616,0.8349999785423279,0.09748081912059581,0.09301738893118286
RUL.AX,2.700000047683716,3.0,0.11111109148818314,0.10536049799719104
IAG.AX,6.264512538909912,7.360000133514404,0.17487196135377486,0.16115917259794568
ORG.AX,9.952359199523926,10.010000228881836,0.005791695034546927,0.005774987647216057
ORI.AX,18.09676361083984,18.549999237060547,0.02504512055123611,0.024736631671503962
DXI.AX,2.94636058807373,2.9000000953674316,-0.015734833303824473,-0.015859939882880574
TLX.AX,17.88999938964844,20.729999542236328,0.15874791780211997,0.14734004096178915
GIB.AX,0.0480000004172325,0.0379999987781047,-0.20833336567092395,-0.2336148920289889
PIC.AX,1.156606435775757,1.2000000476837158,0.03751804465695704,0.03683136541191002
AUB.AX,30.28180313110352,30.780000686645508,0.016452043934935705,0.01631817533926297
PNR.AX,0.0900000035762786,0.1150000020861625,0.27777775018303635,0.24512243643710013
VVA.AX,1.559999942779541,1.3799999952316284,-0.11538458599376382,-0.12260228886789196
MDR.AX,0.4399999976158142,0.4250000119209289,-0.03409087676400976,-0.034685524520041894
QOR.AX,0.4350000023841858,0.4099999964237213,-0.05747127775503971,-0.05918888559384842
GDI.AX,0.621982753276825,0.6800000071525574,0.0932779141705731,0.08918044418462728
NTU.AX,0.0419999994337558,0.0199999995529651,-0.5238095280332097,-0.7419373535991176
RF1.AX,3.114896297454834,3.450000047683716,0.10758102942389877,0.1021783845261507
A2M.AX,7.150000095367432,6.239999771118164,-0.12727277092469794,-0.13613222434246425
CDP.AX,4.187556266784668,4.579999923706055,0.09371662896429969,0.0895816475630157
TLC.AX,5.054134368896484,5.119999885559082,0.0130320074329521,0.01294782144354395
PGC.AX,0.3799999952316284,0.4449999928474426,0.17105262745120184,0.15790302592099237
SUN.AX,15.79490375518799,18.09000015258789,0.14530613373608267,0.1356719669787306
GTK.AX,8.930000305175781,10.489999771118164,0.17469198349726991,0.1610059715265288
CTE.AX,1.04146671295166,0.800000011920929,-0.23185253837482825,-0.2637735569410696
WQG.AX,1.480329275131226,1.6150000095367432,0.09097349938822161,0.08707041635264211
CEN.AX,8.324372291564941,7.260000228881836,-0.12786214088017545,-0.13680777224800594
WEB.AX,8.829999923706055,7.349999904632568,-0.16761042263433146,-0.18345470572597325
HPI.AX,3.21346116065979,3.7100000381469727,0.15451840014933707,0.1436832874501004
CAR.AX,35.34141159057617,37.459999084472656,0.059946317890183204,0.0582182633417232
TOP.AX,0.6447692513465881,0.6449999809265137,0.0003578482991297473,0.00035778428669788005
CDA.AX,10.7455005645752,16.1200008392334,0.5001628581525897,0.40557367431636676
DXB.AX,0.4900000095367431,0.375,-0.234693892445975,-0.26747938459700227
SVM.AX,0.6499999761581421,0.7149999737739563,0.1,0.09531017980432493
S32.AX,3.794711589813232,3.7699999809265137,-0.006512117799164432,-0.006533414144836092
APZ.AX,1.717977523803711,2.299999952316284,0.33878349422403314,0.2917613614950735
PNI.AX,12.87271690368652,18.049999237060547,0.4021903357395628,0.33803553955442917
DBI.AX,2.801368951797486,3.2300000190734863,0.1530077168167982,0.14237393408048205
GNP.AX,1.860816359519958,2.450000047683716,0.316626455452999,0.27507274961628125
AMH.AX,1.090133428573608,1.1449999809265137,0.05033012557434938,0.0491045200633443
NWL.AX,20.76278686523438,24.86000061035156,0.19733447979363677,0.1800978192827743
PNC.AX,0.4650000035762787,0.5350000262260437,0.15053768196000067,0.14022938263836954
BGP.AX,4.125533580780029,3.940000057220459,-0.04497200663301614,-0.04601462650484647
ARG.AX,8.515618324279785,8.949999809265137,0.05100997584013839,0.049751583610127575
PRO.AX,0.9100000262260436,0.6499999761581421,-0.2857143324997197,-0.33647230212082274
PEX.AX,0.1500000059604644,0.1099999994039535,-0.26666669978035684,-0.3101549734588726
MOT.AX,2.103690385818481,2.1700000762939453,0.031520651005715966,0.031034073693007005
IPL.AX,2.936709403991699,3.109999895095825,0.059008389072675096,0.05733298828069291
LSX.AX,0.4449999928474426,0.5099999904632568,0.14606741272038148,0.13633644092579733
WAT.AX,5.178692817687988,5.320000171661377,0.027286297710254016,0.026920662993095115
CIN.AX,29.33539199829102,29.799999237060547,0.01583777161718494,0.015713662801969945
SRG.AX,0.8471052646636963,1.1100000143051147,0.31034484214401453,0.27029034084981746
CVL.AX,0.914496123790741,1.1699999570846558,0.27939301944201606,0.246385761900535
HM1.AX,2.482420444488525,2.8399999141693115,0.14404468448311616,0.13456995205765343
DXC.AX,2.593671560287476,3.0399999618530273,0.17208362400213903,0.1587830401470823
MWY.AX,0.7275744676589966,0.8799999952316284,0.20949818107700754,0.19020554720324037
SHA.AX,2.097126960754395,2.700000047683716,0.2874757218859323,0.2526834965903373
REA.AX,185.3630981445312,201.0,0.08435822454411294,0.08098831387237426
EGH.AX,0.5192577838897705,0.6600000262260437,0.2710450313945613,0.23983942147313247
MEC.AX,1.029999971389771,0.9800000190734864,-0.04854364437391194,-0.04976146231940094
ACR.AX,0.0780000016093254,0.0560000017285347,-0.28205127470356944,-0.33135712572012865
MAQ.AX,89.0,83.16999816894531,-0.06550563855117626,-0.06774968586735121
TWR.AX,0.7376865744590759,1.225000023841858,0.6605968798335726,0.5071771039048328
FPC.AX,1.0,0.8799999952316284,-0.12000000476837158,-0.12783337692848898
LAM.AX,1.0,0.699999988079071,-0.30000001192092896,-0.35667496096863105
LPE.AX,0.125,0.1299999952316284,0.03999996185302712,0.03922067647349901
ECP.AX,1.223639488220215,1.399999976158142,0.14412781675952901,0.13464261465315636
WHC.AX,7.860337257385254,7.21999979019165,-0.08146437566555664,-0.08497458973946595
BFG.AX,1.287142872810364,1.3799999952316284,0.07214204761785226,0.06965856097652456
BOQ.AX,5.812946319580078,6.179999828338623,0.06314414215768305,0.06123068956279457
CU6.AX,5.170000076293945,8.380000114440918,0.620889746765347,0.48297522487303873
AII.AX,0.7300000190734863,0.8999999761581421,0.2328766474560085,0.20935017656285718
GSS.AX,0.7300000190734863,0.6650000214576721,-0.08904109029793177,-0.09325748734747015
CD3.AX,1.388028144836426,1.2799999713897705,-0.07782851799405423,-0.08102408355892105
GEM.AX,1.186389923095703,1.4149999618530271,0.192693847365798,0.176214486012672
MMI.AX,0.0480000004172325,0.0430000014603138,-0.10416664403035403,-0.11000086994588681
AAP.AX,0.0240000002086162,0.0359999984502792,0.49999992238978813,0.4054650563680218
SEG.AX,0.2239999920129776,0.2549999952316284,0.13839287644641884,0.12961751026024035
MEZ.AX,5.831722736358643,5.440000057220459,-0.06717100535248993,-0.06953338041325417
MAU.AX,1.075000047683716,1.3250000476837158,0.23255812921931532,0.2090917894893246
ARF.AX,3.727967739105225,4.159999847412109,0.11588944393885213,0.10965179448097938
CHW.AX,0.5899999737739563,0.9800000190734864,0.6610170553142243,0.5074300986785161
WHF.AX,5.130000114440918,5.550000190734863,0.08187135807495359,0.07869228063413543
TTT.AX,0.0920000001788139,0.1299999952316284,0.41304342368431063,0.34574583478313037
SXE.AX,1.557894706726074,1.8350000381469729,0.17787166887756975,0.16370913946273663
BIS.AX,3.757079839706421,3.3499999046325684,-0.10835008901638403,-0.11468169991694449
NGE.AX,1.139999985694885,1.125,-0.01315788235360531,-0.013245214201674052
SGLLV.AX,6.854835033416748,9.0,0.31294188060336275,0.2722703297585947
WTC.AX,97.38739013671876,137.19000244140625,0.40870396309840507,0.34267010658207997
NWH.AX,2.874787569046021,3.5799999237060547,0.24530937946627263,0.2193839966095367
RDX.AX,3.101544857025146,3.299999952316284,0.06398588588574754,0.062022125686495774
WAF.AX,1.465000033378601,1.7350000143051147,0.18430032407837998,0.16915215639078704
TPC.AX,11.0,10.050000190734863,-0.08636361902410333,-0.09032261931469265
BKI.AX,1.665804624557495,1.7549999952316284,0.05354491718848927,0.05216058950744917
APW.AX,1.529999971389771,1.7000000476837158,0.11111116305415732,0.10536056240656673
OPH.AX,2.545300006866455,2.7200000286102295,0.0686363184192379,0.06638336688074056
NWSLV.AX,39.10200119018555,40.0,0.022965546071331187,0.022705807097667296
RSG.AX,0.5350000262260437,0.7400000095367432,0.3831775201148955,0.32438340316905834
AFI.AX,7.030636787414551,7.449999809265137,0.05964794292905048,0.057936723644603734
HDN.AX,1.19347608089447,1.2450000047683716,0.0431713083309438,0.04226540829490597
EEG.AX,0.209999993443489,0.2399999946355819,0.14285715299398757,0.13353140149426163
GQG.AX,2.434649229049683,2.809999942779541,0.15417034587621833,0.14338177060305468
EBG.AX,1.209590554237366,1.159999966621399,-0.040997829755072254,-0.041861941072137754
CBO.AX,1.837859392166138,1.7000000476837158,-0.07501082241114121,-0.07797324144209271
DOW.AX,4.804770469665527,5.480000019073486,0.1405331542205727,0.13149583221945357
CAM.AX,0.7930593490600586,0.8149999976158142,0.02766583431840237,0.027290050295649324
